record_source,priority,category,assignment_group,location,contact_type,impact,urgency,reassignment_count,reopen_count,sla_target_minutes,breached
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 66,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Delivery,Countrywide,Email,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 20,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Delivery,Relocation Operations,Countrywide,Portal,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 35,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,?,Location 190,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 47,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Nairobi,Email,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Delivery,Countrywide,Portal,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 20,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Field Services,Countrywide,Portal,Low,High,0,1,480,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Relocation Operations,Mombasa,Portal,Low,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 64,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Mombasa,Portal,Medium,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Maintenance,Kisumu,Portal,Medium,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,?,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 57,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 34,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Delivery,Mombasa,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Field Services,Countrywide,Portal,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Maintenance,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Maintenance,Mombasa,Portal,High,High,1,0,240,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Countrywide,Email,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 28,Group 70,Location 46,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Delivery,Kisumu,Portal,Medium,Medium,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 30,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Field Services,Nairobi,Email,Low,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Mombasa,Phone,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 35,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 20,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Relocation Operations,Mombasa,Portal,Medium,High,0,1,480,0
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Kisumu,Portal,Low,Medium,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Mombasa,Portal,Low,Low,0,1,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Kisumu,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 24,Location 96,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,4 - Low,Category 53,Group 28,Location 143,Phone,3 - Low,3 - Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Field Services,Nairobi,Portal,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 34,Group 9,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Field Services,Mombasa,Portal,Low,High,2,1,480,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Countrywide,Phone,Medium,Medium,0,1,480,1
SIMULATED_CONTRACTORLINK,High,Relocation,Field Services,Mombasa,Email,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,4 - Low,Category 55,Group 33,Location 143,Phone,3 - Low,3 - Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Field Services,Kisumu,Portal,Medium,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 24,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Mombasa,Portal,Medium,Low,3,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 160,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Mombasa,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Field Services,Kisumu,Phone,High,Medium,1,0,240,1
SIMULATED_CONTRACTORLINK,High,Relocation,Field Services,Mombasa,Portal,Low,Medium,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 19,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Nairobi,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Delivery,Nairobi,Email,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 31,Group 54,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Delivery,Mombasa,Portal,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Nairobi,Portal,Medium,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Relocation Operations,Mombasa,Email,High,Medium,0,0,240,0
EXTERNAL_SERVICENOW,1 - Critical,Category 20,Group 70,Location 93,Phone,1 - High,1 - High,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Maintenance,Mombasa,Email,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,?,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,IT Support,Countrywide,Portal,Low,High,1,0,480,0
SIMULATED_CONTRACTORLINK,High,Inspection,Maintenance,Kisumu,Email,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Maintenance,Countrywide,Portal,High,Medium,0,1,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 71,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,IT Support,Mombasa,Portal,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Mombasa,Portal,Low,Low,1,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Field Services,Nairobi,Portal,Medium,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 43,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Relocation Operations,Nairobi,Portal,Medium,Medium,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Relocation Operations,Kisumu,Portal,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Field Services,Countrywide,Portal,Low,Medium,0,0,480,1
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Mombasa,Portal,Medium,Medium,0,1,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 28,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Nairobi,Portal,Low,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Maintenance,Kisumu,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 54,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Relocation Operations,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Kisumu,Portal,Medium,High,0,0,480,1
SIMULATED_CONTRACTORLINK,High,Inspection,Relocation Operations,Kisumu,Portal,Medium,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 28,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Countrywide,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 49,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Nairobi,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 67,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Field Services,Kisumu,Phone,Low,High,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Field Services,Countrywide,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 10,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,IT Support,Kisumu,Portal,Low,Medium,0,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 36,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Field Services,Mombasa,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 60,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 57,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 28,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 44,Group 5,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Mombasa,Portal,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 23,Location 39,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 97,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Delivery,Countrywide,Portal,Medium,Medium,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 64,Location 18,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Mombasa,Email,Low,Medium,1,0,480,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Nairobi,Email,Low,Low,2,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 19,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Delivery,Kisumu,Portal,Low,Medium,0,0,480,1
SIMULATED_CONTRACTORLINK,Critical,Inspection,Relocation Operations,Nairobi,Portal,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Nairobi,Portal,Medium,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 70,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Field Services,Mombasa,Portal,Medium,High,1,1,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 23,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,4 - Low,Category 42,Group 70,Location 96,Phone,3 - Low,3 - Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 35,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,?,Location 71,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 43,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Nairobi,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Mombasa,Phone,Medium,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 36,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 56,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Field Services,Kisumu,Portal,Medium,Medium,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Mombasa,Phone,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Delivery,IT Support,Mombasa,Phone,High,High,1,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,?,Location 111,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Delivery,Nairobi,Portal,Medium,Low,0,0,1440,1
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Relocation Operations,Nairobi,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 69,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Relocation Operations,Countrywide,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Countrywide,Portal,Medium,Low,2,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Delivery,Mombasa,Portal,Low,Low,0,1,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 96,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 17,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 24,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Mombasa,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,IT Support,Countrywide,Portal,High,Medium,0,0,240,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Countrywide,Portal,Low,Medium,0,0,480,1
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Relocation Operations,Countrywide,Email,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,High,Relocation,Delivery,Nairobi,Portal,Low,Medium,0,0,480,1
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Kisumu,Portal,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 57,Location 55,Self service,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,4 - Low,Category 42,Group 70,Location 188,Phone,3 - Low,3 - Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Mombasa,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Mombasa,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Countrywide,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,IT Support,Kisumu,Portal,Medium,High,0,1,480,1
SIMULATED_CONTRACTORLINK,Normal,Relocation,IT Support,Countrywide,Portal,Low,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 57,Group 51,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 249,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Field Services,Countrywide,Portal,Medium,High,0,0,480,1
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Maintenance,Mombasa,Portal,High,High,1,0,240,1
EXTERNAL_SERVICENOW,4 - Low,Category 28,Group 70,Location 188,Phone,3 - Low,3 - Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Mombasa,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 64,Location 125,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,IT Support,Mombasa,Portal,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 9,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 28,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Delivery,Mombasa,Portal,High,Medium,0,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,?,?,?,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Field Services,Nairobi,Email,Medium,Medium,1,2,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 10,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Field Services,Nairobi,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Mombasa,Portal,Medium,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Nairobi,Portal,Medium,Low,0,1,1440,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 20,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 44,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Mombasa,Portal,Low,Low,0,0,1440,1
SIMULATED_CONTRACTORLINK,Critical,Relocation,Delivery,Countrywide,Email,High,Medium,0,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 76,Location 96,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,4 - Low,Category 42,Group 70,Location 204,Phone,3 - Low,3 - Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 40,Group 70,Location 229,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Relocation Operations,Countrywide,Portal,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 23,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Delivery,Mombasa,Phone,High,High,0,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 39,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Relocation Operations,Kisumu,Portal,Low,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 162,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Nairobi,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 57,Group 65,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Nairobi,Portal,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Delivery,Field Services,Mombasa,Phone,High,High,1,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Field Services,Countrywide,Phone,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Maintenance,Kisumu,Portal,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Countrywide,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,IT Support,Nairobi,Portal,High,Medium,1,0,240,0
